StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q9 - Parent Topics,Q9 - Topics
2020-09-29 13:11:00,2020-09-29 13:11:47,IP Address,100,47,True,2020-09-29 13:11:48,R_1IAjIxkyYDfJXei,anonymous,EN,5f58fdc20fcd710ce090cdc1,Male,Not Hispanic or Latino,White,45,Yes,This survey is great.,No problem,,
2020-09-29 13:07:13,2020-09-29 13:12:06,IP Address,100,293,True,2020-09-29 13:12:06,R_2rN3r4LccxYKkUP,anonymous,EN,5f52afc954863a5bd06a1665,Female,Not Hispanic or Latino,White,33,Yes,"Carina and Scott walk into a grocery store and notice each other although they haven't met before. They each want to talk to each other but aren't sure how to do so. They're next to each other in the meat section and Carina picks up a cornish hen and asks ""isn't this meat cute?"" Scott makes a joke about it being the younger sibling of a chicken. They start talking and shop together, picking out ribs and barbecue sauce for her and red peppers and spices for him. They joke as they shop. They head to check out and aisle 8 and Scott asks Carina out on a date, which she agrees to. Then Scott pays for both of their groceries because this was more or less a date. Carina realizes that she is late for her own barbecue and rushes off. The cashier says ""hope her guests aren't hungry.""",,,
2020-09-29 13:12:01,2020-09-29 13:13:17,IP Address,100,76,True,2020-09-29 13:13:17,R_9mLEb1nU0sMfGQF,anonymous,EN,5ecd4acdb218ec085c6eefe6,Male,Not Hispanic or Latino,White,32,Yes,"two different people enter a grocery store looking for food for their bbq and they start talking and making jokes about the meat, then they head to the checkout and he ask her out for dinner and pays for her groceries the she notices she is late for her bbq and runs off",no,,
2020-09-29 13:11:29,2020-09-29 13:18:30,IP Address,100,421,True,2020-09-29 13:18:30,R_2rSicn97mxzvYZY,anonymous,EN,5ed9c0336cb961557325f482,Female,Not Hispanic or Latino,White,19,Yes,"Leon believes he recognizes Ariana from somewhere as they walk into their Ancient Egypt class. He is mesmerized by her. Eventually, he passes her a note asking where she's from while the professor discusses the complexities of mummification. Ariana doesn't recognize him, but thinks he looks cute and continues exchanging notes. Near the end of the class, they agree to meet later that evening in front of Patterson Hall for a walk. The professor announces there will be a quiz on Friday and the class ends. Ariana and Leon don't talk for long after class as she has another class at noon.",No,,
2020-09-29 13:23:19,2020-09-29 13:25:00,IP Address,100,101,True,2020-09-29 13:25:00,R_2OURoY4SEgiXDDv,anonymous,EN,5c2b4b959f18a9000179a141,Male,Not Hispanic or Latino,Asian,25,No,"Guy meets gal in restaurant to meet. Unbeknownst, they were going to break up. They order the same food as the other. They chit chat a bit.",no,,
2020-09-29 13:35:18,2020-09-29 13:36:45,IP Address,100,87,True,2020-09-29 13:36:46,R_3KDVlYUqPRA4VNF,anonymous,EN,5f6c72f5500db10161918ca4,Female,Not Hispanic or Latino,White,30,Yes,it's all about two lover birds named thomas and mandie ,no,,
2020-09-29 13:38:51,2020-09-29 13:45:50,IP Address,100,419,True,2020-09-29 13:45:50,R_Z4WHJYGfNXAYE0h,anonymous,EN,5f56056a645a6e9dba848fa2,Female,Not Hispanic or Latino,White,32,Yes,"Calvin and Jessie went on a vacation, it was planned by Calvin, a bid to win back her affection. Obviously it didnt work. Jessie informs Calvin of her decision to break up. Calvin ignores her as they walk, he was annoyed and frustrated. His effort had been in futility
On the plane they sat on separate sits but before that Jessie asks that Calvin return her philosophy books when they get back. Calvin stared in disbelief before taking his sit at the window side",,,
2020-09-29 13:47:33,2020-09-29 13:48:16,IP Address,100,42,True,2020-09-29 13:48:16,R_1DS77aJcUHkt6sp,anonymous,EN,5f4f6ab3ad423e01680514cf,Female,Not Hispanic or Latino,White,30,Yes,,,,
2020-09-29 13:49:09,2020-09-29 13:56:04,IP Address,100,415,True,2020-09-29 13:56:04,R_21B7G2XBbCqhuM7,anonymous,EN,5f50d96e44327d254d59bce7,Male,Not Hispanic or Latino,White,30,Yes,"the story was about a man who was thinking of a way to breakup with his fiance. he called her to a restaurant, ordered something from the menus and finally broke the news to her with his reason being that he wants to focus more on his own.",none,,
2020-09-29 14:10:00,2020-09-29 14:16:56,IP Address,100,416,True,2020-09-29 14:16:57,R_9Rn55roJq24DZrH,anonymous,EN,5f58c77c4c2d8e0556d59fc1,Male,Not Hispanic or Latino,White,40,Yes,"A story about Emmnuela and Liam. Apparently their relationship had been unpleasant and Emmanuela wanted to end things 5 months earlier but had been holding on. Now here they were grocery shopping for a party they were throwing. While in the grocery store Emmanuela picked up a box of pasta and Liam asked if they were going to be having pasta that night for the party, it resulted into another little fight and Emmanuela couldnt hold back any longer. She broke up with him and he was okay with it. they still planned to go ahead with the party. Liam asked for his cat 'luna' back, but Emmanuela was hesitant.",,,
2020-09-29 17:32:32,2020-09-29 17:37:38,IP Address,100,306,True,2020-09-29 17:37:39,R_22tqTeEIlnpxJPZ,anonymous,EN,5f6099ec11c341042ad16572,Male,Not Hispanic or Latino,White,26,Yes,"The story was about a relationship that was being broken by Maria(girl), as a result of she travelling abroad and would be unable to cope with a long distance relationship. Although her boyfriend, Henry, never wanted this, he loves her so much and wanted them to continue, promising to always visit her. ",no,,
2020-09-30 19:43:29,2020-09-30 19:44:47,IP Address,100,78,True,2020-09-30 19:44:47,R_2b1AVQ5mfcl5ApB,anonymous,EN,5f4cee33fa974e05995a92bd,Male,Not Hispanic or Latino,White,31,Yes,it was a sad ending of two lovers who wanted a breakup. ,none,,
2020-10-01 05:29:55,2020-10-01 05:31:22,IP Address,100,86,True,2020-10-01 05:31:22,R_3OlATCz1jFnyqh4,anonymous,EN,5f4d2495564c0687df102deb,Male,Not Hispanic or Latino,White,25,Yes,maria wants a break up with henry because she's traveling long distance,no,,
2020-10-01 21:04:18,2020-10-01 21:05:30,IP Address,100,72,True,2020-10-01 21:05:31,R_31ZQa7Ntkoaybdj,anonymous,EN,5f4cfe26fc6fe994078bedd3,Female,Not Hispanic or Latino,White,31,Yes,breakup story between two lovers which happened in their lecture class,none,,
2020-10-20 09:13:11,2020-10-20 09:18:31,IP Address,100,319,True,2020-10-20 09:18:31,R_1dnKNUzSfN9YC19,anonymous,EN,5f8eef372ace000b7ce1dca4,Female,Not Hispanic or Latino,White,29,Yes,"A couple, Calvin and Jessie, are returning from a trip abroad. Jessie has been contemplating ending the relationship because of personality differences. Calvine, unaware is surprised by this as they are navigating through security and boarding their plane. He feels as if he went above and beyond to please Jessie.  They decided mutually that they should end things. Luckily being seated separately for the flight home they shake hands and Jessie asks Calvin for her philosophy books back. ",I was not confident in some of my answers pertaining to the time that they were given before needing to board their flight or who asked for the books back.,,
2020-10-20 09:18:01,2020-10-20 09:22:03,IP Address,100,242,True,2020-10-20 09:22:03,R_3Ny26vwOFrJ8vZq,anonymous,EN,5c4ab4bbbea3af0001d555ba,Female,Hispanic or Latino,,26,Yes,"Jessie and significant other arrive are going through airport security after a trip they took together. Narration details she has been wanting to break up for some time. He mentions how he could hind something in his shoes through security and then she breaks up with him citing different personalities. He is hurt but agrees and they make their way to the gate. He makes a sarcastic remark about how intolerable he is to her and they get on the plane. Before they go to their different seats, she asks if he could send her velocity books back to her.",No problem,,
2020-10-20 09:19:06,2020-10-20 09:27:05,IP Address,100,478,True,2020-10-20 09:27:05,R_1riUcPQvW0c23Zg,anonymous,EN,5ee551895cb6e20f96c7d44a,Male,Not Hispanic or Latino,Asian,19,No,"Thomas and Sadie are a couple. Thomas called Sadie over to a diner to meet up. Thomas asks the waitress for a table in the back, which she provides to them. Once they finally sit down, Sadie asked him how things have been. Then, Thomas shocks her by saying that he wants to break up. He claims that he is trying to find something different to do at work and that he feels like he can't be with her anymore. After he breaks the news, the waitress comes over and asks them if they'd like anything. Thomas orders a burger and Sadie orders a Reuben. After the waitress leaves, Sadie starts crying and tells Thomas that their situation doesn't warrant a breakup. She claims that they can see each other less if he's going to be busy. As she cries, people at the diner look over but they realize what's happening, so they look away. Thomas is adamant that he wants the breakup and the waitress comes over with the food. She asks if there's anything else that they would like but they decline to have anything. After the waitress leaves, Sadie waves half of the Reuben in front of Thomas and tells him that she wants her polaroid camera and Beatles poster back. After saying this, she storms off and the diner's door lets off a happy jingle. Thomas bites into his burger and finds that it has a fishy taste. He wonders if it's due to everything that transpired or if it's the restaurant's fault.","I didn't have any issues
",,
2020-10-20 09:25:35,2020-10-20 09:31:02,IP Address,100,327,True,2020-10-20 09:31:03,R_8c9eCvM1qz6Oo2B,anonymous,EN,5d23d88ba60539001ba16192,Male,Not Hispanic or Latino,White,28,Yes,"The couple arrived at the airport for a return trip to the USA from a vacation. Upon walking to the security line and having a delay, they were about to retrieve their stuff from the belt when suddenly the girl told the guy she wants to break up. He became angry and agreed with her - ""well if I am so intolerable, we should break up"". They walked together to the terminal/gate. Upon arriving at the gate, they agreed to part ways after landing. The annoyed flight attendants processed them on and shut the gate. The ex-couple shook hands and the girl asked for her books back. The guy, upset by this, went to his seat (3 rows back from her) in disbelief. Both were relieved that they had forgotten to book seats together, as they could fly in peace.",None,,
2020-10-20 10:43:25,2020-10-20 10:46:11,IP Address,100,165,True,2020-10-20 10:46:12,R_rcHWJ3LrtiKYyml,anonymous,EN,5f8e26c14662151fcb6d07b7,Male,Not Hispanic or Latino,Asian,21,Yes,"At the beginning of the story, Sven and Isabel are at the airport, ready to go on a trip. Sven is nervous, fiddling with the ring he had bought to propose to Isabel. They move onto to the security check, at which the security guard tells Sven to empty his pockets. This is because he had left the red box with the ring in his pocket. There, he decided to propose to Isabel. However, Isabel was too embarrassed to answer in front of the crowd, so she ran. Soon, she accepted his proposal, and they went to gate c40. They were both overjoyed and they waited for their plane. When they got there, they were congratulated by some fellow passengers, and Isabel was very embarrassed.",Nope,,
2020-10-20 10:45:24,2020-10-20 10:48:08,IP Address,100,163,True,2020-10-20 10:48:10,R_3GfEgu46nlCZBXb,anonymous,EN,5f13333fd005e8300e62faba,Female,Not Hispanic or Latino,White,19,Yes,"Mr. Shelton and Mr. Gordon are two business man meeting to discuss the futures of their companies. They go to a restaurant that has taxidermic animals and candles on each table. They order food and Mr. Shelton offers that Mr. Gordon's company merges with his. Mr. Gordon is hesitant and first but after Mr. Shelton offers evidence and states that his company has done merges successfully in the past, Mr. Gordon agreed. They toast as a celebratory gesture.  ",No,,
2020-10-20 10:47:09,2020-10-20 10:48:27,IP Address,100,77,True,2020-10-20 10:48:29,R_2VkCeztFQyVbaZj,anonymous,EN,5c7af0dc9782c300011cd107,Male,,White,31,Yes,The two were meeting in a college class to discuss an investment. The investor had spoken with the other's involved and offered a small upfront offer that was ultimately countered to be double (the original price) due to the need to implement the plan with full funding. This negotiation was happening while a class was also being presented on Roman history. ,No,,
2020-10-20 10:44:53,2020-10-20 10:52:10,IP Address,100,437,True,2020-10-20 10:52:10,R_2wubDsHpDRr00W4,anonymous,EN,5a790a908fe2dc0001058b37,Male,Not Hispanic or Latino,White,29,Yes,"Sven and Isabel have been dating for several years and Sven is planning on proposing to her. The line is being held up because a man with a suspicious amount of metal is being searched. Isabel realizes that her laptop is buried underneath a bunch of stuff and, in the commotion, Sven forgets that he has the ring and fails to put it in the scanner. As soon as security asks him to remove the object from his pocket, Sven proposes to Isabel.

A crowd gathers to hear her answer. Isabel gets nervous and flees with Sven in tow. Once they're away from the crowd she excitedly accepts his proposal and the couple has a pleasant walk towards their gate. I don't remember what Sven does but Isabel texts her best friend and the two reach their seats. After they sit down, a woman talks to the couple about how they're trending on Twitter because she's been live tweeting the situation. Isabel is mortified, but happy.","Nope. The program took a moment to load and close, but that's probably the same for everyone.",,
2020-10-20 10:50:45,2020-10-20 10:52:23,IP Address,100,97,True,2020-10-20 10:52:23,R_2wmqfOhB2YEtm7l,anonymous,EN,5f129bc4329d461f67269693,Female,Not Hispanic or Latino,"American Indian/Alaska Native,Asian,White",20,Yes,Jeff and William are at the airport together and had met the night before and agreed to talk at the airport. They made a deal where William would buy wine from Jeff to show to his boss and it would make both of their companies money. They shook hands. Jeff jogged to his gate and got onto the plane and emailed his work from his phone before ordering a wine for himself from the flight attendant. ,no,,
2020-10-20 10:50:59,2020-10-20 10:52:35,IP Address,100,95,True,2020-10-20 10:52:35,R_2R34Bqlpi0d5Xxp,anonymous,EN,5f8751ae5b5907159b2f67d4,Male,Hispanic or Latino,Black or African American,19,Yes,sven an disabel got on a trip and sven want to propose the her bu tgets pulled aside because he forgot the ring was in his pocket and proposes infront of a lot of people an disabella runs away shy ,no,,
2020-10-20 10:50:29,2020-10-20 10:52:39,IP Address,100,130,True,2020-10-20 10:52:40,R_u4xamYyIqAqUYHT,anonymous,EN,5f8a1cef1ec75e0cdb918a9e,Female,Not Hispanic or Latino,White,46,Yes,"Two people in the wine industry run into each other at a bar. They discover they are in the same industry because one of them talks about the wine there. They meet at the airport the next day and go over a business proposal in line at security. They talk more on the way to the gate, then plan to meet up after they've arrived at their destination. They shake hands and go on their way.",,,
2020-10-20 10:49:45,2020-10-20 10:52:43,IP Address,100,178,True,2020-10-20 10:52:43,R_3CCnjpMEquRfABG,anonymous,EN,5f5fffc902adba0e8f3fdb75,Female,Not Hispanic or Latino,White,31,Yes,The couple arrived at the airport to visit Isabelle's family and Sven would be meeting them for the first time. They had been dating 11 months. Sven looks at the ring while Isabelle isn't paying attention. They go to the security line and Isabelle forgot to take her laptop out so she has to fumble with her things as they're in line. Sven gets held up in the body scanner due to the ring being in his pocket. He decided to propose to Isabelle on the spot. She gets embarrassed by all the people watching and runs away. He catches up with her and she says yes. They're very excited and he high-fives a shoe shiner on the way to the gate. They get on the plane and sit in first class. People on the plane congratulate them and a woman shows them how she was live-tweeting it and Isabelle is again embarrassed.,no,,
2020-10-20 10:47:20,2020-10-20 10:54:50,IP Address,100,449,True,2020-10-20 10:54:50,R_2c2590RCeHcflzG,anonymous,EN,5eb1cc5bbd95623229c961a5,Female,Not Hispanic or Latino,White,19,Yes,"They were in an airport, Sven was excited to propose to Isabel because he had just gotten her parents permission, he mentioned they had been dating for 11 months and looked at the ring in his pocket (which had 2 pink diamonds on a silver band) They were walking to security but got held up because a guy in front of them had a lot of suspicious metal pieces on his person, they took off their shoes, Isabel couldn't find her laptop so had to dig through all the luggage making Sven hold it all until she found it and put it in the bin, they started going through security but Sven got held up because he had forgotten about the ring in his pocket, the airport security person wanted him to step aside but he just turned to Isabel and proposed, mentioning that he hadn't intended to do it that way, everyone else around them got closer to see what was happening, Isabel got nervous because she was shy and didn't like everyone looking at them and grabbed their shoes and luggage and started running off, Sven grabbed the rest of the bags and followed her (without his shoes), once they were a reasonable distance away Isabel told him that she accepted and screamed throughout the airport, Sven mentioned that she had made him nervous because he didn't think she was going to accept, they were both excited, she texted her best friend and he hugged the flight attendant person because he was so happy, they sat down on their seats (2a and 2b), people who had seen it came up and congratulated them, a person mentioned that she had been live tweeting the whole thing and it had gone viral, which sort of weirded out Isabel but she was still happy about it. The end","I accidentally turned my sound off for a few seconds at the end of the story when they started talking about the live tweeting, but other then that I heard the whole thing",,
2020-10-20 10:52:45,2020-10-20 10:55:24,IP Address,100,158,True,2020-10-20 10:55:24,R_O1jo7dxPO3oGxpf,anonymous,EN,5f8b066742a6381ddae03d75,Male,Not Hispanic or Latino,White,34,Yes,The two grocery store satisfaction analysts step into the grocery store and meet at the deli. They discuss bringing new cheese products into the store inventory. They meet at the register and come to a deal conclusion. They pop champagne and celebrate the success of the deal and bringing America and European styles together.,No problem at all. Excellent experiment.,,
2020-10-20 10:51:47,2020-10-20 10:55:38,IP Address,100,231,True,2020-10-20 10:55:38,R_TjdhiNuzGouqoNz,anonymous,EN,5f3ed5c238cf461818f961b0,Female,Not Hispanic or Latino,White,33,Yes,Mr Gordon and Mr Shelton met at a restaurant to discuss a business deal. The restaurant had dark wood paneling with taxidermy on the walls and candelabras at every table. The menus were heavy and made of felt. Mr Gordon ordered steak with martini and Mr Shelton ordered veal with Manhattan. They both thought the food was subpar and the meat tough. They both worked in the aviation business. Mr Shelton was there to acquire Mr Gordon's company and create a merge. They talked through and came to a decision to merge. They clinked glasses at the end to finalize the deal.,no,,
2020-10-20 10:55:09,2020-10-20 10:57:47,IP Address,100,157,True,2020-10-20 10:57:47,R_qWP7kcPOndcoT61,anonymous,EN,5726570ef2a83f000f6aea6d,Male,Not Hispanic or Latino,Black or African American,31,Yes,"Two executives meet at a steakhouse to discuss merging. One was in charge of an established, large aeronautics company, the other was in charge of a smaller, aeronautics related company that the bigger one could use to an advantage, but alone would disrupt the aeronautics industry as a whole. They both order different meals at the steak house, don't enjoy them, but discuss a prospective merger. They eventually agree and toast.","Lol, there was a lot to memorize.",,
2020-10-20 10:57:26,2020-10-20 10:59:21,IP Address,100,115,True,2020-10-20 10:59:21,R_2xLDw0GLhg1R3vm,anonymous,EN,5dce9f0c867a25197d6944c5,Other,Not Hispanic or Latino,White,45,Yes,"A man and a woman are in an airport - Anna has only 35 minutes to get to her flight.  She almost gets hit by something, and David pushes her out of the way.  He is attracted to her and asks for a dinner date as they realize while in line in security that they went to the same high school.  They go through security and then board separate planes.",It was an INCREDIBLY boring heteronormative cis story.  Try breaking up stories with different genders and orientations.,,
2020-10-20 10:54:05,2020-10-20 11:00:09,IP Address,100,363,True,2020-10-20 11:00:09,R_1CEDZAA5i6gcIMo,anonymous,EN,5f8bad1242efeb2f49156f51,Male,Not Hispanic or Latino,White,29,Yes,"Jeff and William greet each other in the airport while they're waiting for their flights. They both are meeting with the expectation that they'll be negotiating a deal during their temporary visit at the airport. While they're waiting in line to be checked by security, William comes to Jeff with the initial proposal of a mass purchase by Jeff's company. This massive purchase, though risky, would be offset by the eventual sales. This is seen as too risky by Jeff, since he'd prefer a more conservative purchase, seeing as their company isn't in a position to purchase so many wine bottles. As a result, they come to a compromise while they're approaching metal detector. They're both happy with the compromised offer and are eager to tell their respective companies and put it in the books. They shake hands and congratulate one another as they're about to separate and depart on separate planes. They both arrive in their planes and talk enthusiastically about the deal that had been made with others from their company. ",No. This was a very thought-provoking study.,,
2020-10-20 10:58:27,2020-10-20 11:01:31,IP Address,100,184,True,2020-10-20 11:01:32,R_1Hdi4IB2ZlBcc3o,anonymous,EN,5f0a2aa2185c8d0ee2e67d34,Male,Not Hispanic or Latino,White,40,Yes,the story is about breakeing up with each other.,the story teller was very fast,,
2020-10-20 10:56:32,2020-10-20 11:02:11,IP Address,100,339,True,2020-10-20 11:02:11,R_3pmChSloLk59TyO,anonymous,EN,5deb1fc973f2e923afb6891e,Male,Not Hispanic or Latino,White,25,Yes,"Two salesmen from different wine companies happen to meet in an airport. One was on a business trip trying to secure a deal and planned one with the other salesman a few minutes before their flight was set to depart. They negotiated prices on wine, made a deal, and secured it through a handshake. After the deal, they both went ahead with making their flights. One of them ordered a glass of wine during their flight.",None.,,
2020-10-20 10:54:41,2020-10-20 11:02:55,IP Address,100,493,True,2020-10-20 11:02:55,R_3k5GBjYgKc3RjhZ,anonymous,EN,5f755d193f0e351d892c4453,Female,Not Hispanic or Latino,Asian,29,No,"This is a story about how romance began at an unexpected moment and place. 
It was a first date unplanned.
Teresa and James didn't know each other beforehand. By coincidence, they went to the same Japanese restaurant. 
Teresa bumped into the glass door as she's not paying attention. 
James noticed the incident and started a conversation with Teresa.
Teresa's response appeared to be interesting and their conversation continued. 
As they got to know more about each other, they found out they shared the same interest in music. So they decided to go to a concert together. 

When they parted, James paid for the meal for both of them. This fits into the paradigm of American dating culture that man (at least) pays for the first date.  ","No really, well designed, thorough instruction. ",,
2020-10-20 11:00:35,2020-10-20 11:03:24,IP Address,100,169,True,2020-10-20 11:03:25,R_12DZ7rMOukQKO96,anonymous,EN,5f670febb29bcb2f7fc96a36,Male,Not Hispanic or Latino,White,33,Yes," But on the other hand, I find I have very good memory for adventure ... also describe some experiments on story recall done by my research group, par- ... story. You can notice your own frameworks in operation if you are asked ... and rules were repeatedly violated in multiple ways",N/A,,
2020-10-20 10:57:30,2020-10-20 11:05:46,IP Address,100,495,True,2020-10-20 11:05:46,R_2ToTukWuH2YX1BU,anonymous,EN,5f8e2a9201810e1f2b9f63a2,Female,Not Hispanic or Latino,White,44,Yes,"Ms Biannca meets Mrs Morrison in order to discuss her (Morrison) grocery store buying some cheeses.  They meet at the front of the store.  Mrs.  Morrison is known to be unconventional and prefers to meet at the location to help remember what they should focus on.  They discuss business.  Mrs Bianca says her cheeses will drive sales in other vectors.  They discuss an import tax, and solve that.  Mrs. Bianca offers to buy crackers to sample the cheeses.   Mrs Morrison says she will buy them.  She checks out with the crackers, ketchup, and sparkling water.  She pays by check.  She knows the employees.  There are 10 lanes open.  They close the deal.  Morrison has champagne in her purse and pops the cork.  Miss Biannca decides she likes doing business with Americans.","No, it was fun thank you.  I was surprised by how poorly i did remembering the questions.",,
2020-10-20 11:02:33,2020-10-20 11:06:50,IP Address,100,256,True,2020-10-20 11:06:50,R_O3vglVdi34UgpjP,anonymous,EN,5c52436f5acab700012608b9,Other,Not Hispanic or Latino,White,20,Yes,"Ms Bianchi and Ms Morrison are two businesswomen looking to make a deal about Italian cheese in the dairy isle of a grocery store in late October. Although Ms Morrison is not the most receptive at first, Ms Bianchi wins her over and convinces her that it would be a profitable decision to buy thousands of dollars of cheese. They check out their scant items in line 6, with Ms Morrison making small talk with the cashier and paying with a check. She then brings out a small bottle of champagne from her purse and shares it with Ms BIanchi in celebration of their business deal. Ms Bianchi is charmed and tickled by both the check and the champagne, and decides she likes working with Americans.","No
",,
2020-10-20 11:03:49,2020-10-20 11:07:48,IP Address,100,239,True,2020-10-20 11:07:49,R_1dnvIs1pEsWLx5b,anonymous,EN,5e6a81569f3af202438c5fde,,Hispanic or Latino,"American Indian/Alaska Native,White",46,Yes,Alex is sweaty from nerves entering the store. Alex and Chloe having been together for 23 months,none,,
2020-10-20 10:58:22,2020-10-20 11:09:43,IP Address,100,681,True,2020-10-20 11:09:44,R_YX5FPiMeEWzHmTL,anonymous,EN,5f8b1c0849eea7208ee49a38,Male,Hispanic or Latino,White,27,Yes,"Senna and Alvira walked in with sweaty hands to a beautiful restaurant that had arched windows from the floor to the ceiling, chandeliers, and white table clothes. The menus were small with curly cursive writing, few options, and no prices. Senna ordered for the both of them while Alvira was in the powder room so that he could give the ring to the waiter. Alvira was trying to tell Senna that such a restaurant wasn't necessary to celebrate her home grown tomatoes and yet Senna exclaimed they were the most delicious ones that he'd had. Alvira's dinner had caramelized apples upon it while Senna had scallops tasting like the sea. Once Senna nodded to the waiter the person brought over a small cake with the ring upon it. It had three canary yellow diamonds from his grandma's ring. The cake was set in front of Alvira when Senna got down on a knee to propose to her. The entire restaurant was watching and after a brief pause Alvira excitedly said yes to Senna. The rest of the restaurant celebrated with them and then Alvira said she was going to text her dad",n/a,,
2020-10-20 11:04:33,2020-10-20 11:10:25,IP Address,100,351,True,2020-10-20 11:10:25,R_1eVRjznSYADsPmf,anonymous,EN,5f6e3dc9850e4935c0fff202,Female,Not Hispanic or Latino,White,24,Yes,"The story follows Ms. Bianci — an Italian cheese seller — and Ms. Morrison, who purchases new products for a grocery store. Ms. Morrison likes making business deals and meeting potential new partners at the locations where their products will be sold, so she takes Ms. Bianci to the grocery store. Ms. Morrison says that she is unsure if the store needs another section for gourmet cheeses, so Ms. Bianci pitches her by saying that a higher quality cheese selection will result in increased profits for items such as crackers, jams and olives. Ms. Bianci offers to purchase a box of crackers to test her cheeses with, but Ms. Morrison insists on paying for it — also picking up ketchup and a case of sparkling water. The pair head to the checkout lanes, which are busy. There are 10 lanes open, and Ms. Bianci and Ms. Morrison slide into lane 6. Ms. Morrison expresses new reservations about the price of import taxes on the cheeses from Italy, but then the pair work out that they will qualify for a subsidy if $20,000 worth of cheese is imported. Ms. Morrison is friendly with the cashier, who she knows personally, and pays for the $23 worth of groceries with a check, which amuses Ms. Bianci. The pair seal their deal with a handshake, and then Ms. Morrison removes a small bottle of champagne from her purse and pops it in celebration. Ms. Bianci decides that she loves doing business with Americans.",Nope.,,
2020-10-20 11:06:53,2020-10-20 11:10:53,IP Address,100,240,True,2020-10-20 11:10:54,R_3GdDR2FebbpD8yH,anonymous,EN,5e0bf8b8a99550400f02fb16,Male,Not Hispanic or Latino,"Asian,White",20,Yes,Jessie and Calvin are getting on a flight to head back home. Jessie is contemplating breaking up with Calvin as they walk towards security. They get held up at security but ultimately make it through. Calvin notes that he could have hidden something in his shoe to get it past security. Jessie says that she thinks they should break up. Calvin is upset at first but then he admits that it would be better for them to break up so as to not keep Jessie in an unhappy relationship. They head towards their gate and decide they will take the flight and then go their separate ways after landing. They enter the plane and are directed towards their seats. Luckily they have chosen seats that are not next to each other. Jessie stops and asks Calvin if she can have her philosophy books back later. Calvin is annoyed and goes to sit in his seat.,,,
2020-10-20 11:14:48,2020-10-20 11:16:19,IP Address,100,91,True,2020-10-20 11:16:19,R_AaIiVdhVygaTdCx,anonymous,EN,5f063153d070810af2de9433,Male,Not Hispanic or Latino,White,40,Yes,The story is about Thomas and sedie breakup .,,,
2020-10-20 11:06:22,2020-10-20 11:16:42,IP Address,100,620,True,2020-10-20 11:16:42,R_RyvSU6S1nQOwpd7,anonymous,EN,5e8ba701c2bb4d085e04cd58,Female,Not Hispanic or Latino,White,63,Yes,"James and Theresa, two young people each decide to have lunch at a sushi restaurant. Theresa slams her head in the door coming in. James, who is already in the restaurant with a newspaper, catches her eye and wiggles his eyebrows at her to start the interaction. They are seated near each other at the bar. Both look at the menus they are given, with Theresa taking longer to decide. James makes the first move by asking if her forehead is okay. She then counters with, ""Have you ever been stung by a scorpion?"" and explains, as they banter, that she was stung by a scorpion while studying in Egypt and that bumping into a door pales beside that experience. James notes that he plans to go to a concert by an Egyptian artist that evening. Both order their lunches. There is continued banter, and they have to sit closer together when the waitress places their meals near each other. James decides to go for it and asks her to attend the concert with him, promising it will be free of scorpions. She agrees, and they decide he will pick her up that evening. She gives him her number. Both are happy, as they did not expect their solitary lunches to result in a meeting and date. James has to leave hurriedly when he realizes it is already 3 PM. He says goodbye, and she waves to him from the bar.",none,,
2020-10-20 11:10:30,2020-10-20 11:18:48,IP Address,100,497,True,2020-10-20 11:18:48,R_vc3LGpFgCnOenUR,anonymous,EN,5f5b42c37c4b0a25b79e7c01,Female,Not Hispanic or Latino,Black or African American,30,Yes,"James noticed a very beautiful lady in a hall and proceeded to ask her out on a date. She obliged and soon they were to meet in a very nice restaurant.

A waitress brought them the menu book and asked them to order. Meanwhile, while they sat, James had noticed a mark on the face of Theresa and thought she was strung by a scorpion.

Soon enough, their order arrived although the menu was different and they both enjoyed the meal.

James mentioned he would be having a concert and invited Theresa over. She said yes and waved with her chopstick to James.",No I did not.,,
2020-10-20 11:24:59,2020-10-20 11:25:54,IP Address,100,54,True,2020-10-20 11:25:54,R_AvAoOGYRamIeOS5,anonymous,EN,5f88e4cb07522c0f34faf4b8,Male,Not Hispanic or Latino,White,40,Yes,It is  great ,none,,
2020-10-20 11:28:55,2020-10-20 11:31:44,IP Address,100,169,True,2020-10-20 11:31:44,R_3M4lhA5SRYaJk00,anonymous,EN,5f437f00446374209d7b65b0,Male,Not Hispanic or Latino,White,35,Yes,The story was about Maria and Henri .In the story Maria told Henri that they should break up but actually they both love each other .,I have no comments,,
2020-10-20 11:32:17,2020-10-20 11:33:38,IP Address,100,81,True,2020-10-20 11:33:38,R_27lKoP2dV0GXCcD,anonymous,EN,5f8c971713143e0eeebdcd15,Male,Not Hispanic or Latino,"Native Hawaiian or Pacific Islander,White",42,Yes,,no,,
